rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-CC610051_ses-P5.long.sub-CC610051_template	833.0	787.0	2211.0	2000.0	355.0	3119.0	5474.0	3252.0	1032.0	5931.0	2445.0	2870.0	2193.0	3783.0	690.0	1684.0	1542.0	777.0	1482.0	1858.0	4394.0	1348.0	5013.0	4168.0	763.0	5955.0	7673.0	5215.0	3625.0	4056.0	366.0	447.0	302.0	2547.0	90190.5	1127625.0	1730413.739674
sub-CC610099_ses-P5.long.sub-CC610099_template	799.0	788.0	2415.0	1542.0	315.0	3023.0	4779.0	2957.0	994.0	4032.0	2138.0	2596.0	1824.0	3307.0	506.0	1482.0	1325.0	682.0	1269.0	1321.0	4205.0	1152.0	4869.0	3630.0	688.0	5479.0	6700.0	5035.0	3319.0	3393.0	322.0	445.0	259.0	1932.0	79521.3	960119.0	1538672.217589
sub-CC610308_ses-P5.long.sub-CC610308_template	1046.0	752.0	1814.0	1735.0	332.0	3106.0	5649.0	3302.0	1138.0	5559.0	2243.0	3699.0	1881.0	4064.0	659.0	1369.0	1140.0	794.0	1494.0	2038.0	4223.0	1042.0	4594.0	4197.0	491.0	5781.0	6677.0	5393.0	3438.0	3619.0	397.0	394.0	247.0	2233.0	86538.2	1098887.0	1672206.366053
sub-CC610392_ses-P5.long.sub-CC610392_template	807.0	666.0	1887.0	1349.0	317.0	2312.0	5075.0	2253.0	764.0	4825.0	2406.0	3141.0	1770.0	2941.0	575.0	1284.0	1051.0	860.0	1258.0	1264.0	3665.0	839.0	4126.0	3182.0	565.0	4853.0	5098.0	4487.0	3175.0	3037.0	325.0	383.0	236.0	2206.0	72982.6	925438.0	1391923.875924
sub-CC610405_ses-P5.long.sub-CC610405_template	908.0	479.0	1853.0	1447.0	308.0	2655.0	4904.0	3037.0	849.0	4284.0	2279.0	2691.0	1712.0	3218.0	563.0	1690.0	1349.0	697.0	1308.0	1408.0	3950.0	1159.0	4314.0	3557.0	429.0	4515.0	6150.0	4800.0	3488.0	3569.0	253.0	548.0	278.0	1985.0	76632.3	926383.0	1355383.451134
sub-CC612069_ses-P5.long.sub-CC612069_template	920.0	832.0	1814.0	1696.0	433.0	3175.0	4671.0	3673.0	708.0	5034.0	2649.0	3472.0	2180.0	3790.0	748.0	1487.0	1272.0	793.0	1375.0	1643.0	4350.0	902.0	5022.0	4104.0	660.0	5669.0	6289.0	5083.0	3636.0	4185.0	357.0	613.0	293.0	2236.0	85759.8	992404.0	1683951.362379
sub-CC620017_ses-P5.long.sub-CC620017_template	858.0	652.0	2209.0	1661.0	460.0	3223.0	5639.0	3184.0	993.0	5514.0	2668.0	3354.0	2275.0	3542.0	690.0	1862.0	1590.0	867.0	1680.0	1697.0	4221.0	1047.0	5827.0	3582.0	652.0	5991.0	7262.0	4785.0	3996.0	3385.0	332.0	583.0	362.0	2411.0	89054.0	1049050.0	1557498.084705
sub-CC620164_ses-P5.long.sub-CC620164_template	622.0	769.0	1716.0	1501.0	252.0	2430.0	4190.0	2450.0	877.0	4821.0	2231.0	2850.0	1846.0	2743.0	532.0	1252.0	1035.0	630.0	1289.0	1477.0	3204.0	947.0	4308.0	3442.0	523.0	5468.0	6149.0	4683.0	3328.0	2417.0	290.0	494.0	238.0	1881.0	72886.5	855988.0	1307334.863056
sub-CC620193_ses-P5.long.sub-CC620193_template	776.0	611.0	1926.0	1732.0	357.0	3442.0	4619.0	3380.0	1000.0	5325.0	2315.0	3707.0	2113.0	3485.0	674.0	1789.0	1530.0	863.0	1397.0	1839.0	4127.0	1161.0	5305.0	3981.0	435.0	6010.0	7385.0	5389.0	3189.0	3842.0	363.0	443.0	247.0	2369.0	87124.0	1063226.0	1733103.889152
sub-CC620321_ses-P5.long.sub-CC620321_template	941.0	778.0	2223.0	1568.0	308.0	2651.0	6578.0	3005.0	1000.0	4128.0	2312.0	2761.0	2503.0	3571.0	653.0	1414.0	1318.0	809.0	1489.0	1355.0	4018.0	1086.0	4912.0	4165.0	609.0	5723.0	7262.0	5587.0	3719.0	3426.0	377.0	391.0	296.0	2572.0	85510.2	1107866.0	1774516.57655
sub-CC620485_ses-P5.long.sub-CC620485_template	774.0	670.0	1741.0	1651.0	357.0	2538.0	4223.0	3161.0	913.0	4401.0	2568.0	2998.0	1834.0	2957.0	552.0	1619.0	1173.0	645.0	1461.0	1668.0	4002.0	1031.0	4503.0	3472.0	573.0	5313.0	6547.0	4959.0	3445.0	3175.0	271.0	463.0	348.0	2125.0	78132.9	919501.0	1416719.859139
sub-CC620496_ses-P5.long.sub-CC620496_template	771.0	596.0	1439.0	1717.0	286.0	2313.0	4072.0	2532.0	727.0	4323.0	2097.0	3150.0	1723.0	2963.0	505.0	1234.0	1006.0	796.0	1090.0	1762.0	3118.0	1028.0	4210.0	3328.0	486.0	4471.0	5846.0	3972.0	2906.0	2839.0	346.0	517.0	216.0	2121.0	70507.0	853665.0	1246837.876371
sub-CC620619_ses-P5.long.sub-CC620619_template	836.0	668.0	2393.0	1727.0	384.0	3689.0	5107.0	3716.0	964.0	5893.0	2705.0	2906.0	2118.0	4010.0	742.0	1600.0	1268.0	882.0	1438.0	1674.0	3984.0	1258.0	4993.0	3604.0	695.0	6044.0	7844.0	4846.0	3818.0	3743.0	353.0	497.0	334.0	2515.0	89249.4	1038478.0	1546414.936563
sub-CC620659_ses-P5.long.sub-CC620659_template	854.0	497.0	1751.0	1493.0	455.0	2917.0	5453.0	3071.0	885.0	4666.0	2512.0	3186.0	2078.0	3105.0	549.0	1368.0	1065.0	928.0	1528.0	1385.0	3964.0	796.0	4647.0	4039.0	551.0	4960.0	6760.0	5012.0	3530.0	3408.0	254.0	547.0	308.0	2095.0	80616.1	980176.0	1502533.69817
sub-CC620685_ses-P5.long.sub-CC620685_template	978.0	827.0	2186.0	1735.0	478.0	3084.0	5977.0	3750.0	1048.0	4506.0	2476.0	2779.0	2205.0	4037.0	608.0	1883.0	1376.0	625.0	1506.0	1716.0	4970.0	1423.0	5623.0	4573.0	606.0	7924.0	8096.0	6814.0	3824.0	4406.0	335.0	478.0	350.0	2330.0	95534.2	1081180.0	1679171.401138
sub-CC620785_ses-P5.long.sub-CC620785_template	829.0	810.0	1945.0	1312.0	478.0	2814.0	4983.0	3356.0	856.0	3657.0	2428.0	2518.0	1907.0	3279.0	590.0	1252.0	991.0	778.0	1229.0	1315.0	3665.0	1055.0	4464.0	3497.0	527.0	4748.0	5951.0	4261.0	2848.0	3962.0	346.0	500.0	241.0	2038.0	75429.7	964843.0	1477626.37722
sub-CC620918_ses-P5.long.sub-CC620918_template	736.0	773.0	1745.0	1389.0	352.0	2429.0	4929.0	2975.0	789.0	4570.0	2005.0	3026.0	1949.0	2806.0	472.0	1236.0	956.0	713.0	1299.0	1574.0	4370.0	1090.0	4223.0	3441.0	627.0	4750.0	5471.0	5256.0	2907.0	3152.0	281.0	455.0	266.0	1986.0	74995.1	943957.0	1353577.786976
sub-CC620967_ses-P5.long.sub-CC620967_template	818.0	746.0	2544.0	1535.0	549.0	2870.0	5266.0	3108.0	986.0	4726.0	2759.0	2758.0	2137.0	3306.0	569.0	1193.0	1268.0	828.0	1493.0	1394.0	4143.0	1042.0	5094.0	3996.0	639.0	6525.0	7097.0	5342.0	3510.0	3359.0	339.0	515.0	304.0	2409.0	85168.9	1150101.0	1722266.101629
sub-CC621020_ses-P5.long.sub-CC621020_template	1007.0	863.0	2292.0	1662.0	410.0	2830.0	5075.0	3329.0	934.0	4671.0	2778.0	2933.0	2041.0	3734.0	614.0	1816.0	1693.0	823.0	1746.0	1750.0	4460.0	1676.0	5013.0	3724.0	606.0	5740.0	7424.0	5360.0	4040.0	4115.0	299.0	429.0	335.0	2727.0	88949.9	1084861.0	1799519.138918
sub-CC621199_ses-P5.long.sub-CC621199_template	1058.0	1423.0	2797.0	1530.0	480.0	3221.0	6480.0	4221.0	1139.0	5529.0	3191.0	3595.0	2507.0	4188.0	618.0	1707.0	1611.0	964.0	1428.0	1570.0	4350.0	1555.0	6579.0	4606.0	865.0	5672.0	8011.0	6413.0	4128.0	3949.0	329.0	480.0	368.0	2514.0	99076.1	1144388.0	1777991.583313
sub-CC621283_ses-P5.long.sub-CC621283_template	777.0	465.0	2199.0	1415.0	347.0	3244.0	5165.0	2757.0	905.0	4858.0	2393.0	3134.0	2129.0	3278.0	570.0	1675.0	1341.0	819.0	1351.0	1292.0	4034.0	1131.0	5362.0	3833.0	477.0	5486.0	7615.0	5621.0	3322.0	4179.0	310.0	447.0	349.0	2594.0	84872.1	1102094.0	1626954.690138
sub-CC710088_ses-P5.long.sub-CC710088_template	936.0	563.0	1809.0	1472.0	501.0	2628.0	5302.0	3069.0	815.0	4318.0	2553.0	3094.0	2013.0	3002.0	587.0	1583.0	1633.0	855.0	1687.0	1688.0	4221.0	1007.0	4950.0	4147.0	456.0	4330.0	7126.0	6035.0	3438.0	3718.0	348.0	581.0	322.0	2365.0	83154.8	960393.0	1476198.305428
sub-CC720103_ses-P5.long.sub-CC720103_template	925.0	813.0	2417.0	1501.0	413.0	3279.0	5747.0	2711.0	863.0	5059.0	2370.0	2699.0	2007.0	3507.0	580.0	1427.0	1255.0	866.0	1373.0	1452.0	3833.0	991.0	5276.0	4328.0	555.0	5876.0	6969.0	5460.0	3915.0	3643.0	278.0	366.0	324.0	2389.0	85466.2	995351.0	1514199.44532
sub-CC720718_ses-P5.long.sub-CC720718_template	844.0	859.0	1894.0	1662.0	376.0	2704.0	4894.0	2998.0	1079.0	5218.0	2527.0	3524.0	2031.0	3279.0	605.0	1295.0	1330.0	839.0	1611.0	2015.0	3589.0	1021.0	4547.0	3585.0	707.0	5099.0	6522.0	4795.0	3086.0	3368.0	448.0	560.0	284.0	2487.0	81680.9	996658.0	1504548.52825
sub-CC721377_ses-P5.long.sub-CC721377_template	949.0	873.0	3108.0	2047.0	653.0	2905.0	5618.0	3282.0	1181.0	5992.0	2929.0	3534.0	2015.0	3270.0	604.0	1833.0	1856.0	1046.0	2100.0	2262.0	4877.0	1288.0	6176.0	4051.0	667.0	6385.0	7873.0	5333.0	3900.0	3241.0	347.0	549.0	370.0	2869.0	95980.6	1094343.0	1674602.60745
